,iid_dach,iid_bld,area_inter,area_dach_tot,area_dach_proz,ROOF_ID,EGID,pvJahr_dach_tot,pvJahr_dach_proz
3564,2385,874,1.771765432,1.771765432,1,4587624,829623,0,0
3565,5346,875,34.5096247,34.5096247,1,4592876,828874,33394736,33394736
3566,5347,875,3.697152381,3.697152381,1,4592877,828874,11165993,11165993
3567,5348,875,30.62424641,30.62424641,1,4592878,828874,60992558,60992558
3568,5350,875,13.77515602,13.77515602,1,4592880,828874,22913478,22913478
3569,5351,875,15.85407047,15.85407047,1,4592881,828874,17897554,17897554
3570,2394,876,10.05528108,10.05528108,1,4587633,829612,14543711,14543711
3571,2395,876,1.53680087,1.53680087,1,4587634,829612,1507708,1507708
3572,2467,876,65.62330885,65.62330885,1,4587720,829612,89686698,89686698
3573,2468,876,47.6328092,47.6328092,1,4587721,829612,48913290,48913290
3574,1082,877,0.817723857,57.96053508,0.014108287,4878393,829746,67823203,956869.205
3575,1083,877,0.04309318,76.81027922,0.000561034,4878394,829746,86390175,48467.82696
3576,1084,877,46.11264122,46.11264122,1,4878395,829746,52320847,52320847
3577,1085,877,51.53006795,51.72398091,0.996251005,4878396,829746,64249437,64008566.16
3578,1086,877,1.901471352,26.3701319,0.07210701,4878397,829746,31406242,2264610.19
3579,1087,877,3.099434152,29.16115858,0.106286386,4878398,829746,35442637,3767069.791
3580,7439,878,11.53806509,11.53806509,1,4596683,828763,23845056,23845056
3581,7440,878,72.97699686,72.97699686,1,4596684,828763,57547063,57547063
3582,7441,878,18.79087455,18.79087455,1,4596685,828763,22154688,22154688
3583,7442,878,46.63518889,46.63518889,1,4596686,828763,76813476,76813476
3584,7443,878,6.386197365,6.386197365,1,4596687,828763,9757604,9757604
3585,7444,878,1.443047683,1.443047683,1,4596688,828763,9950389,9950389
3586,7445,878,13.15942958,13.15942958,1,4596689,828763,17644108,17644108
3587,7446,878,10.43805991,10.43805991,1,4596690,828763,11036631,11036631
3588,7447,878,15.8762005,15.8762005,1,4596691,828763,13383342,13383342
3589,7448,878,1.055681454,1.055681454,1,4596692,828763,4716974,4716974
3590,1113,879,14.24792543,14.24792543,1,4878424,829442,12945935,12945935
3591,1375,879,0.632798098,23.01933744,0.027489848,4878686,829442,29312985,805809.5155
3592,1381,879,97.92493107,102.5909436,0.95451828,4878692,829442,117620028,112270466.8
3593,1382,879,9.383696818,11.20650003,0.837344112,4878693,829442,18232766,15267099.26
3594,1383,879,118.5052201,119.3971731,0.99252953,4878694,829442,128911376,127948347.4
3595,1384,879,1.200045599,1.200045599,1,4878695,829442,0,0
3596,1088,880,30.85945157,31.41480282,0.982321989,4878399,829741,38314818,37637488.21
3597,1089,880,78.36328188,78.67412169,0.996049021,4878400,829741,111889144,111447072.3
3598,1090,880,12.35195144,71.37685999,0.173052603,4878401,829741,76904382,13308503.52
3599,1091,880,0.495139316,55.15769365,0.008976795,4878402,829741,62656727,562456.602
3600,1771,881,74.29525096,108.342536,0.685744064,4879082,829738,161216225,110553069.3
3601,1772,881,71.89444848,116.6760134,0.616188764,4879083,829738,145728835,89796470.69
3602,1572,882,69.83789303,70.9931826,0.983726753,4878883,829426,94015391,92485455.35
3603,1573,882,14.04743747,14.04743747,1,4878884,829426,16024746,16024746
3604,1574,882,50.16804694,55.34564617,0.906449746,4878885,829426,45849351,41560132.59
3605,1575,882,64.5105711,68.60546072,0.940312483,4878886,829426,71202455,66952557.25
3606,1576,882,13.50893674,13.50893674,1,4878887,829426,12393623,12393623
3607,1577,882,14.79307891,14.79307891,1,4878888,829426,11689291,11689291
3608,1578,882,14.56024172,14.56024172,1,4878889,829426,13233802,13233802
3609,1579,882,14.14759115,14.14759115,1,4878890,829426,13889618,13889618
3610,1580,882,11.47107798,11.47107798,1,4878891,829426,11464468,11464468
3611,1466,883,1.221878723,32.28302888,0.037848949,4878777,829507,28287787,1070663.015
3612,1467,883,1.204877117,34.5087144,0.034915155,4878778,829507,36892519,1288108.024
